L/W,H/P,Wi/Wo,P/Wu,CPK obs,Predicted_CPK
4.61437908496732,0.71931,1.0,0.725490196078431,1.24062,1.1703041725424834
4.3,0.17362,1.25,0.666666666666667,2.29496,2.015737799333333
4.3,0.17773,1.25,0.666666666666667,2.22554,2.009775422333333
4.3,0.18025,1.25,0.666666666666667,2.18017,2.0061196583333327
4.3,0.18501,1.25,0.666666666666667,2.14737,1.9992143263333333
4.3,0.21045,1.25,0.666666666666667,2.12004,1.962308518333333
4.3,0.2127,1.25,0.666666666666667,2.09271,1.959044443333333
4.3,0.2392,1.25,0.666666666666667,2.06046,1.9206008933333332
4.3,0.24701,1.25,0.666666666666667,1.96972,1.9092709263333332
4.3,0.24966,1.25,0.666666666666667,1.95715,1.9054265713333332
4.3,0.28251,1.25,0.666666666666667,1.85711,1.8577710763333333
4.3,0.28689,1.25,0.666666666666667,1.82213,1.8514170103333332
4.3,0.30901,1.25,0.666666666666667,1.82213,1.819327526333333
4.3,0.31391,1.25,0.666666666666667,1.79261,1.812219096333333
4.3,0.32623,1.25,0.666666666666667,1.73412,1.794346472333333
4.3,0.32888,1.25,0.666666666666667,1.69914,1.790502117333333
4.3,0.35007,1.25,0.666666666666667,1.69312,1.7597617843333333
4.3,0.35259,1.25,0.666666666666667,1.67618,1.756106020333333
4.3,0.35683,1.25,0.666666666666667,1.65267,1.7499550523333334
4.3,0.38439,1.25,0.666666666666667,1.61823,1.7099737603333331
4.3,0.41936,1.25,0.666666666666667,1.55154,1.6592427813333332
4.3,0.45036,1.25,0.666666666666667,1.50891,1.6142710813333332
4.3,0.4587,1.25,0.666666666666667,1.47119,1.6021722433333332
4.3,0.48957,1.25,0.666666666666667,1.43511,1.5573891343333333
4.3,0.49208,1.25,0.666666666666667,1.42418,1.5537478773333333
4.3,0.51739,1.25,0.666666666666667,1.40887,1.5170306603333332
4.3,0.52454,1.25,0.666666666666667,1.38318,1.506658155333333
4.3,0.53673,1.25,0.666666666666667,1.38537,1.4889741223333333
4.3,0.51672,1.25,0.666666666666667,1.37608,1.5180026293333333
4.3,0.54825,1.25,0.666666666666667,1.36788,1.4722620583333332
4.8974358974359,0.197046952825005,1.0,0.807692307692308,2.11824035570778,1.9583196265624065
4.8974358974359,0.209262330677984,1.0,0.807692307692308,2.06346722694881,1.9405987779110896
4.8974358974359,0.220567279208707,1.0,0.807692307692308,2.02513225286325,1.92419868907757
4.8974358974359,0.237802071641105,1.0,0.807692307692308,1.94105721295755,1.89919617569589
4.8974358974359,0.253306424755072,1.0,0.807692307692308,1.89571860830268,1.876704010633458
4.8974358974359,0.268245388349106,1.0,0.807692307692308,1.8093852092638,1.855032056147593
4.8974358974359,0.280866512516436,1.0,0.807692307692308,1.78996178063137,1.8367225913180472
4.8974358974359,0.299076240916644,1.0,0.807692307692308,1.71637830731854,1.8103057383278658
4.8974358974359,0.305924268515603,1.0,0.807692307692308,1.67717003191983,1.8003713046900558
4.8974358974359,0.318392393215332,1.0,0.807692307692308,1.65065117323764,1.7822837961881588
4.8974358974359,0.331013100200812,1.0,0.807692307692308,1.63085747089828,1.7639749365643234
4.8974358974359,0.347209341273679,1.0,0.807692307692308,1.57796231126816,1.7404790496399152
4.8974358974359,0.365740639539674,1.0,0.807692307692308,1.53456402555704,1.7135956952454359
4.8974358974359,0.383852010320752,1.0,0.807692307692308,1.47982969862241,1.6873215296533262
4.8974358974359,0.417298206811476,1.0,0.807692307692308,1.42860663867084,1.6388011324042326
4.8974358974359,0.433553385505239,1.0,0.807692307692308,1.39193175145469,1.615219744673191
4.8974358974359,0.448688466028511,1.0,0.807692307692308,1.3832380521299,1.5932632833580802
4.8974358974359,0.475536699641429,1.0,0.807692307692308,1.36115302411298,1.55431455085582
4.8974358974359,0.496684808509143,1.0,0.807692307692308,1.33639349010579,1.5236349893214272
4.8974358974359,0.522944155661397,1.0,0.807692307692308,1.28492321391106,1.4855405544076523
4.8974358974359,0.538978437563542,1.0,0.807692307692308,1.25381186654326,1.4622796216522105
4.8974358974359,0.569864807858033,1.0,0.807692307692308,1.24403865662144,1.4174727642659926
4.8974358974359,0.597855817107854,1.0,0.807692307692308,1.23775338087492,1.3768662071472775
4.8974358974359,0.619289315261356,1.0,0.807692307692308,1.22013740798358,1.345772631375992
4.8974358974359,0.643646742582299,1.0,0.807692307692308,1.17328239183184,1.3104373115614998
4.8974358974359,0.656325774399566,1.0,0.807692307692308,1.16248712396988,1.2920438401041905
4.8974358974359,0.681238616785582,1.0,0.807692307692308,1.14832504097672,1.2559027796547972
4.8974358974359,0.70444197542175,1.0,0.807692307692308,1.14946705635392,1.2222416672813081
4.9039039039039,0.27139,1.25384615384615,0.651651651651652,2.0327958,2.0108431918186622
4.9039039039039,0.39745,1.25384615384615,0.651651651651652,1.6899309,1.8279679498186627
4.9039039039039,0.67834,1.25384615384615,0.651651651651652,1.2945366,1.4204808268186626
4.9039039039039,0.79158,1.25384615384615,0.651651651651652,1.1953242,1.2562035588186626
4.9039039039039,0.8785,1.25384615384615,0.651651651651652,1.1267487,1.1301087148186626
4.9039039039039,0.97272,1.25384615384615,0.651651651651652,1.062558,0.9934237608186625
5.0,0.210069330002767,1.24929709465792,0.5,2.3875584770036,2.1748974557672356
5.0,0.272972927720686,1.24929709465792,0.5,2.14910365498001,2.0836432065578503
5.0,0.341687911905067,1.24929709465792,0.5,1.91823724975632,1.9839583790015687
5.0,0.414199285392963,1.24929709465792,0.5,1.72470161677421,1.878766129482678
5.0,0.560367742102165,1.24929709465792,0.5,1.46135939052309,1.6667195493346387
5.0,0.712092323949993,1.24929709465792,0.5,1.27518231663397,1.4466126984479946
5.0,1.01245075800848,1.24929709465792,0.5,1.05303767375948,1.0108827181593476
5.0,1.29398750130429,1.24929709465792,0.5,0.93703134936303,0.6024573646601158
5.0,1.55844011871383,1.24929709465792,0.5,0.866491365458945,0.2188159525840963
4.03,0.16022,1.0,1.3125,1.76412,1.6380125960000003
4.03,0.16626,1.0,1.3125,1.78629,1.6292503680000001
4.03,0.17386,1.0,1.3125,1.759425,1.6182250480000002
4.03,0.18126,1.0,1.3125,1.687335,1.607489868
4.03,0.18885,1.0,1.3125,1.682655,1.596479055
4.03,0.19878,1.0,1.3125,1.69374,1.582073604
4.03,0.20414,1.0,1.3125,1.64127,1.5742978520000004
4.03,0.20599,1.0,1.3125,1.620375,1.5716140570000001
4.03,0.21505,1.0,1.3125,1.620375,1.5584707150000003
4.03,0.23063,1.0,1.3125,1.594785,1.5358688090000001
4.03,0.24241,1.0,1.3125,1.55256,1.5187795630000003
4.03,0.24962,1.0,1.3125,1.52397,1.5083200160000003
4.03,0.26471,1.0,1.3125,1.51374,1.4864289530000003
4.03,0.28565,1.0,1.3125,1.46256,1.4560512950000004
4.03,0.30629,1.0,1.3125,1.41948,1.426108847
4.03,0.3097,1.0,1.3125,1.42119,1.42116196
4.03,0.32742,1.0,1.3125,1.381935,1.3954555560000004
4.03,0.33687,1.0,1.3125,1.367445,1.3817464410000002
4.03,0.34914,1.0,1.3125,1.34142,1.3639463520000001
4.03,0.35459,1.0,1.3125,1.313265,1.356040037
4.03,0.37114,1.0,1.3125,1.29408,1.3320309520000002
4.03,0.38838,1.0,1.3125,1.28469,1.3070208840000004
4.03,0.40318,1.0,1.3125,1.265925,1.285550524
4.03,0.42275,1.0,1.3125,1.23735,1.257160325
4.03,0.44155,1.0,1.3125,1.21218,1.229887165
4.03,0.44719,1.0,1.3125,1.20408,1.2217052170000002
4.03,0.46073,1.0,1.3125,1.18488,1.202062739
4.03,0.48507,1.0,1.3125,1.161855,1.166752701
4.03,0.48936,1.0,1.3125,1.1418,1.1605291980000003
4.03,0.49919,1.0,1.3125,1.10811,1.1462688170000002
4.03,0.50582,1.0,1.3125,1.133265,1.136650676
4.03,0.52373,1.0,1.3125,1.11834,1.110668639
4.03,0.54087,1.0,1.3125,1.099995,1.085803641
5.0,0.151575,1.57142857142857,1.33333333333333,2.50947756602133,2.0789768141666674
5.0,0.155,1.57142857142857,1.33333333333333,2.50068549267118,2.074008166666667
5.0,0.178325,1.57142857142857,1.33333333333333,2.38678011210654,2.0401705891666673
5.0,0.1933,1.57142857142857,1.33333333333333,2.29867901666492,2.0184463566666673
5.0,0.204175,1.57142857142857,1.33333333333333,2.25170585594842,2.0026699941666672
5.0,0.2239,1.57142857142857,1.33333333333333,2.15474999720599,1.9740549366666675
5.0,0.2493,1.57142857142857,1.33333333333333,2.04948939490071,1.937207156666667
5.0,0.26155,1.57142857142857,1.33333333333333,1.99016442019794,1.9194360816666673
5.0,0.286925,1.57142857142857,1.33333333333333,1.88110363180478,1.8826245691666674
5.0,0.291025,1.57142857142857,1.33333333333333,1.87090754662515,1.8766766991666675
5.0,0.299175,1.57142857142857,1.33333333333333,1.83097374019073,1.8648534941666672
5.0,0.310975,1.57142857142857,1.33333333333333,1.79575855869095,1.8477352341666675
5.0,0.34725,1.57142857142857,1.33333333333333,1.67263866615389,1.7951110916666675
5.0,0.390325,1.57142857142857,1.33333333333333,1.563939363332,1.7326221891666673
5.0,0.393275,1.57142857142857,1.33333333333333,1.55191162098296,1.7283426241666673
5.0,0.433175,1.57142857142857,1.33333333333333,1.4827999820335,1.6704596941666674
5.0,0.47695,1.57142857142857,1.33333333333333,1.39769544733657,1.606955301666667
5.0,0.481025,1.57142857142857,1.33333333333333,1.3867531594415,1.6010436991666674
5.0,0.523875,1.57142857142857,1.33333333333333,1.31213781640397,1.5388812041666675
5.0,0.527975,1.57142857142857,1.33333333333333,1.30892128280553,1.5329333341666675
5.0,0.591225,1.57142857142857,1.33333333333333,1.2169927496626,1.4411765591666672
5.0,0.314533333333333,1.57142857142857,1.0,1.96463808137278,1.9662064933333332
5.0,0.328733333333333,1.57142857142857,1.0,1.89645929290096,1.9456065533333333
5.0,0.346866666666667,1.57142857142857,1.0,1.8549273352184,1.9193005266666654
5.0,0.386466666666667,1.57142857142857,1.0,1.75799868285737,1.8618528066666655
5.0,0.410933333333333,1.57142857142857,1.0,1.70216568362321,1.8263590133333334
5.0,0.427566666666667,1.57142857142857,1.0,1.65467392049665,1.8022290366666656
5.0,0.440266666666667,1.57142857142857,1.0,1.64476160477281,1.7838051466666653
5.0,0.467466666666667,1.57142857142857,1.0,1.60513343798079,1.7443461066666657
5.0,0.481966666666667,1.57142857142857,1.0,1.57574465183777,1.7233109566666653
5.0,0.493733333333333,1.57142857142857,1.0,1.56899836516245,1.7062410533333334
5.0,0.526066666666667,1.57142857142857,1.0,1.5190089957826,1.6593350866666652
5.0,0.540266666666667,1.57142857142857,1.0,1.48468770691514,1.6387351466666658
5.0,0.5838,1.57142857142857,1.0,1.42150663457224,1.5755813399999994
5.0,0.5959,1.57142857142857,1.0,1.41162920264476,1.5580278699999994
5.0,0.644833333333333,1.57142857142857,1.0,1.34346627484551,1.4870402833333332
5.0,0.690766666666667,1.57142857142857,1.0,1.28577254823119,1.4204047966666655
5.0,0.7071,1.57142857142857,1.0,1.27329925791859,1.3967100299999995
5.0,0.732466666666667,1.57142857142857,1.0,1.24034317327674,1.3599106066666655
5.0,0.7506,1.57142857142857,1.0,1.22054665541668,1.3336045799999994
5.0,0.814966666666667,1.57142857142857,1.0,1.16111341197914,1.2402278566666656
5.0,0.304791666666667,1.57142857142857,0.8,2.14044443345296,2.054518729166665
5.0,0.345958333333333,1.57142857142857,0.8,2.03086272566421,1.994798245833333
5.0,0.380333333333333,1.57142857142857,0.8,1.93327391637756,1.944930433333333
5.0,0.416208333333333,1.57142857142857,0.8,1.83444898992188,1.892886570833333
5.0,0.431333333333333,1.57142857142857,0.8,1.81872546964896,1.8709447333333329
5.0,0.47325,1.57142857142857,0.8,1.70717781286015,1.8101362249999995
5.0,0.481583333333333,1.57142857142857,0.8,1.70994160533154,1.7980470583333328
5.0,0.506875,1.57142857142857,0.8,1.65444349535289,1.7613564374999995
5.0,0.528416666666667,1.57142857142857,0.8,1.63087019389635,1.7301059416666655
5.0,0.589583333333333,1.57142857142857,0.8,1.53977886548738,1.6413714583333332
5.0,0.605083333333333,1.57142857142857,0.8,1.51379370208497,1.6188856083333332
5.0,0.6425,1.57142857142857,0.8,1.45782787105541,1.5646052499999994
5.0,0.664791666666667,1.57142857142857,0.8,1.44208342690016,1.5322667291666654
5.0,0.71275,1.57142857142857,0.8,1.38057335082077,1.4626935749999992
5.0,0.777333333333333,1.57142857142857,0.8,1.31519125899727,1.369002533333333
5.0,0.787916666666667,1.57142857142857,0.8,1.31118473120209,1.3536492916666654
5.0,0.810583333333333,1.57142857142857,0.8,1.29742105353503,1.3207667583333331
5.0,0.859708333333333,1.57142857142857,0.8,1.25679726526296,1.249501120833333
5.0,0.878208333333333,1.57142857142857,0.8,1.23941232448254,1.222663170833333
5.0,0.908416666666667,1.57142857142857,0.8,1.22547678140523,1.1788399416666655
5.0,0.930708333333334,1.57142857142857,0.8,1.21305384994733,1.1465014208333315
5.0,0.990791666666667,1.57142857142857,0.8,1.18716730406685,1.0593385291666655
5.0,0.35125,1.57142857142857,0.666666666666667,1.98061536762155,2.036574958333332
5.0,0.3698,1.57142857142857,0.666666666666667,1.91512801427414,2.0096644733333324
5.0,0.3816,1.57142857142857,0.666666666666667,1.90472500875119,1.992546213333333
5.0,0.39385,1.57142857142857,0.666666666666667,1.88303490730602,1.9747751383333327
5.0,0.40925,1.57142857142857,0.666666666666667,1.85194135303636,1.9524343583333328
5.0,0.4668,1.57142857142857,0.666666666666667,1.75221280771665,1.8689465733333328
5.0,0.51215,1.57142857142857,0.666666666666667,1.66571509636234,1.8031573283333324
5.0,0.52665,1.57142857142857,0.666666666666667,1.65564813572398,1.782122178333333
5.0,0.5507,1.57142857142857,0.666666666666667,1.60276648499628,1.7472328433333328
5.0,0.5847,1.57142857142857,0.666666666666667,1.55893253541077,1.6979090433333326
5.0,0.6255,1.57142857142857,0.666666666666667,1.50274986837144,1.6387204833333326
5.0,0.6631,1.57142857142857,0.666666666666667,1.4498956709546,1.5841741633333326
5.0,0.6717,1.57142857142857,0.666666666666667,1.44284116527158,1.5716981433333328
5.0,0.7107,1.57142857142857,0.666666666666667,1.39441133587803,1.5151208433333325
5.0,0.7533,1.57142857142857,0.666666666666667,1.35645650396924,1.4533210233333327
5.0,0.78005,1.57142857142857,0.666666666666667,1.32762089553344,1.4145147983333326
5.0,0.78865,1.57142857142857,0.666666666666667,1.33299386558195,1.4020387783333326
5.0,0.8222,1.57142857142857,0.666666666666667,1.3014525068163,1.3533677933333326
5.0,0.8671,1.57142857142857,0.666666666666667,1.26367571411041,1.2882313633333327
5.0,0.9124,1.57142857142857,0.666666666666667,1.24759331872209,1.2225146533333326
5.0,0.9541,1.57142857142857,0.666666666666667,1.21594137666662,1.1620204633333326
5.0,1.00535,1.57142857142857,0.666666666666667,1.18868589824336,1.0876720883333326
5.0,1.02665,1.57142857142857,0.666666666666667,1.16094858142279,1.0567721783333326
5.0,1.0534,1.57142857142857,0.666666666666667,1.15815650893769,1.0179659533333327
5.0,1.0892,1.57142857142857,0.666666666666667,1.12770788144995,0.9660308933333326
5.0,1.1232,1.57142857142857,0.666666666666667,1.10631336405779,0.9167070933333326
5.0,1.2134,1.57142857142857,0.666666666666667,1.0672239585833,0.7858539533333324
5.0,1.28505,1.57142857142857,0.666666666666667,1.04677242654967,0.6819112983333324
5.0,1.32175,1.57142857142857,0.666666666666667,1.03056245337108,0.6286706083333327
5.0,0.210066666666667,1.57142857142857,0.5,2.41387839924859,2.3032062866666654
5.0,0.245133333333333,1.57142857142857,0.5,2.36637667011421,2.252335073333333
5.0,0.2772,1.57142857142857,0.5,2.25504858845943,2.2058159599999994
5.0,0.321333333333333,1.57142857142857,0.5,2.15434526978577,2.1417917333333336
5.0,0.3292,1.57142857142857,0.5,2.12758249387661,2.1303795599999993
5.0,0.361866666666667,1.57142857142857,0.5,2.00729672917967,2.0829900266666654
5.0,0.399933333333333,1.57142857142857,0.5,1.93230080261389,2.027766713333333
5.0,0.418066666666667,1.57142857142857,0.5,1.85863211542913,2.001460686666666
5.0,0.465866666666667,1.57142857142857,0.5,1.78591398573219,1.9321172266666657
5.0,0.51,1.57142857142857,0.5,1.69426560526247,1.8680929999999996
5.0,0.570466666666667,1.57142857142857,0.5,1.60302818753915,1.7803740066666656
5.0,0.611,1.57142857142857,0.5,1.54297482271209,1.7215722999999992
5.0,0.6436,1.57142857142857,0.5,1.50423413534445,1.6742794799999996
5.0,0.686533333333333,1.57142857142857,0.5,1.45492162212161,1.611996093333333
5.0,0.710133333333333,1.57142857142857,0.5,1.43160667631207,1.5777595733333332
5.0,0.734333333333333,1.57142857142857,0.5,1.40700029149634,1.5426526333333332
5.0,0.775466666666667,1.57142857142857,0.5,1.36739997821547,1.4829805066666655
5.0,0.827466666666667,1.57142857142857,0.5,1.31613450786308,1.4075441066666654
5.0,0.834666666666667,1.57142857142857,0.5,1.31206022498078,1.3970990666666654
5.0,0.855866666666667,1.57142857142857,0.5,1.29166256511123,1.3663442266666657
5.0,0.909066666666667,1.57142857142857,0.5,1.24814729673953,1.2891669866666655
5.0,0.988266666666667,1.57142857142857,0.5,1.19430664293681,1.1742715466666658
5.0,1.033,1.57142857142857,0.5,1.16693260456045,1.1093768999999996
5.0,1.04513333333333,1.57142857142857,0.5,1.16467435853735,1.0917750733333378
5.0,1.14546666666667,1.57142857142857,0.5,1.11138421751753,0.9462215066666612
5.0,1.26946666666667,1.57142857142857,0.5,1.06388972337215,0.7663347066666609
5.0,1.2906,1.57142857142857,0.5,1.06207772248481,0.7356765799999992
5.0,1.40913333333333,1.57142857142857,0.5,1.01613020764844,0.5637202733333374
5.0,1.42726666666667,1.57142857142857,0.5,1.00410863948711,0.537414246666661
5.0,1.58626666666667,1.57142857142857,0.5,0.963220159665594,0.3067529466666611
5.0,1.602,1.57142857142857,0.5,0.957287289960891,0.2839285999999991
5.90881823635273,0.19494,1.2,0.899820035992801,2.62479,2.224313211466107
5.90881823635273,0.22778,1.2,0.899820035992801,2.46267,2.176672223466107
5.90881823635273,0.26821,1.2,0.899820035992801,2.30055,2.1180204224661066
5.90881823635273,0.30178,1.2,0.899820035992801,2.118645,2.069320423466107
5.90881823635273,0.34784,1.2,0.899820035992801,1.91568,2.0025011814661067
5.90881823635273,0.3748,1.2,0.899820035992801,1.84713,1.963390309466107
5.90881823635273,0.4015,1.2,0.899820035992801,1.83264,1.9246566194661066
5.90881823635273,0.46252,1.2,0.899820035992801,1.641525,1.836134905466107
5.90881823635273,0.50197,1.2,0.899820035992801,1.54794,1.7789047904661066
5.90881823635273,0.52304,1.2,0.899820035992801,1.52553,1.7483385414661066
5.90881823635273,0.55539,1.2,0.899820035992801,1.48203,1.7014083964661064
5.90881823635273,0.61003,1.2,0.899820035992801,1.38846,1.6221421484661067
5.90881823635273,0.64286,1.2,0.899820035992801,1.348905,1.5745156674661067
5.90881823635273,0.67717,1.2,0.899820035992801,1.337055,1.5247421504661065
5.90881823635273,0.73647,1.2,0.899820035992801,1.2606,1.438715640466107
5.90881823635273,0.77004,1.2,0.899820035992801,1.21974,1.390015641466107
5.90881823635273,0.80973,1.2,0.899820035992801,1.188105,1.3324373584661067
5.90881823635273,0.85065,1.2,0.899820035992801,1.15779,1.273074714466107
5.90881823635273,0.87785,1.2,0.899820035992801,1.147245,1.2336156744661069
4.9,0.233830455259026,1.5,1.0,2.18836119442484,2.033332158555731
4.9,0.295525902668759,1.5,1.0,1.98275383733239,1.9438305729984309
4.9,0.39513343799058,1.5,1.0,1.71199850035285,1.7993299215070653
4.9,0.500863422291993,1.5,1.0,1.49744155786874,1.645947433281006
4.9,0.606357927786499,1.5,1.0,1.35031558750882,1.4929065541601259
4.9,0.71585557299843,1.5,1.0,1.22904199011997,1.3340583202511775
4.9,0.858555729984301,1.5,1.0,1.11566646083274,1.1270432025117745
4.9,1.0212715855573,1.5,1.0,1.03265371383204,0.8909913108320247
4.9,0.150470957613814,1.5,1.0,2.55578312455893,2.15426178178964
4.9,0.182496075353218,1.5,1.0,2.39734981474947,2.107802943485087
4.9,0.215227629513343,1.5,1.0,2.24341257939308,2.060319277864993
4.9,0.248665620094191,1.5,1.0,2.11420077628793,2.0118107849293576
4.9,0.292700156985871,1.5,1.0,1.97488421841919,1.947929882260597
4.9,0.350863422291993,1.5,1.0,1.80748456245589,1.8635524332810058
5.08060672833022,0.17058,1.28491656812508,0.844525865382152,2.42512600963386,2.1359176662049766
5.08060672833022,0.2082,1.28491656812508,0.844525865382152,2.25380795075457,2.0813423322049767
5.08060672833022,0.23151,1.28491656812508,0.844525865382152,2.18196817161598,2.0475265152049764
5.08060672833022,0.24675,1.28491656812508,0.844525865382152,2.09768090599298,2.0254178472049764
5.08060672833022,0.26085,1.28491656812508,0.844525865382152,2.06587630787363,2.0049629772049764
5.08060672833022,0.28593,1.28491656812508,0.844525865382152,1.97610198698404,1.9685794212049763
5.08060672833022,0.33047,1.28491656812508,0.844525865382152,1.9056339716621,1.9039652432049765
5.08060672833022,0.35273,1.28491656812508,0.844525865382152,1.8398909205975,1.8716726612049763
5.08060672833022,0.36992,1.28491656812508,0.844525865382152,1.8179935055984,1.8467351282049762
5.08060672833022,0.40104,1.28491656812508,0.844525865382152,1.73690702221425,1.8015893442049764
5.08060672833022,0.45062,1.28491656812508,0.844525865382152,1.64266176740373,1.7296636382049764
